-79.5122 -79.5001 -79.4877 -79.4749 -79.4618 -79.4483 -79.4344 -79.4201 -79.4055 -79.3904 -79.375 -79.3592 -79.343 -79.3264 -79.3094 -79.292 -79.2743 -79.2562 -79.2378 -79.2191 -79.2 -79.1807 -79.1611 -79.1413 -79.1213 -79.1011 -79.0809 -79.0606 -79.0403 -79.0201 -79 -78.9801 -78.9605 -78.9412 -78.9224 -78.9041 -78.8864 -78.8694 -78.8532 -78.8379 -78.8235 -78.8102 -78.7981 -78.7871 -78.7775 -78.7692 -78.7624 -78.757 -78.7531 -78.7508 -78.75 -78.7508 -78.7531 -78.757 -78.7624 -78.7692 -78.7775 -78.7871 -78.7981 -78.8102 -78.8235 -78.8379 -78.8532 -78.8694 -78.8864 -78.9041 -78.9224 -78.9412 -78.9605 -78.9801 -79 -79.0201 -79.0403 -79.0606 -79.0809 -79.1011 -79.1213 -79.1413 -79.1611 -79.1807 -79.2 -79.2191 -79.2378 -79.2562 -79.2743 -79.292 -79.3094 -79.3264 -79.343 -79.3592 -79.375 -79.3904 -79.4055 -79.4201 -79.4344 -79.4483 -79.4618 -79.4749 -79.4877 -79.5001 
-77.515 -77.5028 -77.4902 -77.4772 -77.4638 -77.4501 -77.4359 -77.4214 -77.4064 -77.391 -77.3752 -77.359 -77.3423 -77.3253 -77.3078 -77.2899 -77.2716 -77.2529 -77.2338 -77.2143 -77.1945 -77.1744 -77.154 -77.1333 -77.1124 -77.0913 -77.0701 -77.0488 -77.0274 -77.0061 -76.9849 -76.9639 -76.9431 -76.9227 -76.9026 -76.8832 -76.8643 -76.8462 -76.8288 -76.8124 -76.797 -76.7828 -76.7697 -76.758 -76.7476 -76.7387 -76.7313 -76.7255 -76.7213 -76.7188 -76.7179 -76.7188 -76.7213 -76.7255 -76.7313 -76.7387 -76.7476 -76.758 -76.7697 -76.7828 -76.797 -76.8124 -76.8288 -76.8462 -76.8643 -76.8832 -76.9026 -76.9227 -76.9431 -76.9639 -76.9849 -77.0061 -77.0274 -77.0488 -77.0701 -77.0913 -77.1124 -77.1333 -77.154 -77.1744 -77.1945 -77.2143 -77.2338 -77.2529 -77.2716 -77.2899 -77.3078 -77.3253 -77.3423 -77.359 -77.3752 -77.391 -77.4064 -77.4214 -77.4359 -77.4501 -77.4638 -77.4772 -77.4902 -77.5028 
-75.5183 -75.5059 -75.4931 -75.4799 -75.4663 -75.4523 -75.4379 -75.423 -75.4077 -75.392 -75.3758 -75.3592 -75.3421 -75.3246 -75.3066 -75.2881 -75.2692 -75.2499 -75.2301 -75.21 -75.1894 -75.1685 -75.1472 -75.1256 -75.1038 -75.0817 -75.0594 -75.037 -75.0145 -74.992 -74.9696 -74.9474 -74.9253 -74.9036 -74.8824 -74.8616 -74.8415 -74.8221 -74.8035 -74.7859 -74.7694 -74.7541 -74.7401 -74.7274 -74.7162 -74.7066 -74.6986 -74.6924 -74.6878 -74.6851 -74.6842 -74.6851 -74.6878 -74.6924 -74.6986 -74.7066 -74.7162 -74.7274 -74.7401 -74.7541 -74.7694 -74.7859 -74.8035 -74.8221 -74.8415 -74.8616 -74.8824 -74.9036 -74.9253 -74.9474 -74.9696 -74.992 -75.0145 -75.037 -75.0594 -75.0817 -75.1038 -75.1256 -75.1472 -75.1685 -75.1894 -75.21 -75.2301 -75.2499 -75.2692 -75.2881 -75.3066 -75.3246 -75.3421 -75.3592 -75.3758 -75.392 -75.4077 -75.423 -75.4379 -75.4523 -75.4663 -75.4799 -75.4931 -75.5059 
-73.5218 -73.5093 -73.4963 -73.483 -73.4692 -73.4549 -73.4402 -73.4251 -73.4095 -73.3934 -73.3769 -73.3599 -73.3423 -73.3243 -73.3058 -73.2868 -73.2673 -73.2474 -73.2269 -73.206 -73.1847 -73.1629 -73.1407 -73.1182 -73.0954 -73.0722 -73.0488 -73.0253 -73.0016 -72.9779 -72.9542 -72.9306 -72.9073 -72.8842 -72.8615 -72.8394 -72.8179 -72.7971 -72.7773 -72.7584 -72.7406 -72.7241 -72.709 -72.6953 -72.6833 -72.6729 -72.6643 -72.6575 -72.6526 -72.6496 -72.6486 -72.6496 -72.6526 -72.6575 -72.6643 -72.6729 -72.6833 -72.6953 -72.709 -72.7241 -72.7406 -72.7584 -72.7773 -72.7971 -72.8179 -72.8394 -72.8615 -72.8842 -72.9073 -72.9306 -72.9542 -72.9779 -73.0016 -73.0253 -73.0488 -73.0722 -73.0954 -73.1182 -73.1407 -73.1629 -73.1847 -73.206 -73.2269 -73.2474 -73.2673 -73.2868 -73.3058 -73.3243 -73.3423 -73.3599 -73.3769 -73.3934 -73.4095 -73.4251 -73.4402 -73.4549 -73.4692 -73.483 -73.4963 -73.5093 
-71.5258 -71.5131 -71.5 -71.4864 -71.4725 -71.458 -71.4431 -71.4277 -71.4118 -71.3954 -71.3785 -71.361 -71.3431 -71.3246 -71.3056 -71.286 -71.2659 -71.2453 -71.2241 -71.2025 -71.1803 -71.1577 -71.1346 -71.1111 -71.0872 -71.063 -71.0385 -71.0137 -70.9888 -70.9637 -70.9387 -70.9137 -70.8889 -70.8644 -70.8402 -70.8166 -70.7936 -70.7713 -70.75 -70.7297 -70.7106 -70.6928 -70.6765 -70.6617 -70.6486 -70.6374 -70.628 -70.6207 -70.6154 -70.6122 -70.6111 -70.6122 -70.6154 -70.6207 -70.628 -70.6374 -70.6486 -70.6617 -70.6765 -70.6928 -70.7106 -70.7297 -70.75 -70.7713 -70.7936 -70.8166 -70.8402 -70.8644 -70.8889 -70.9137 -70.9387 -70.9637 -70.9888 -71.0137 -71.0385 -71.063 -71.0872 -71.1111 -71.1346 -71.1577 -71.1803 -71.2025 -71.2241 -71.2453 -71.2659 -71.286 -71.3056 -71.3246 -71.3431 -71.361 -71.3785 -71.3954 -71.4118 -71.4277 -71.4431 -71.458 -71.4725 -71.4864 -71.5 -71.5131 
-69.5302 -69.5174 -69.5041 -69.4904 -69.4762 -69.4615 -69.4464 -69.4307 -69.4145 -69.3978 -69.3805 -69.3627 -69.3443 -69.3254 -69.3058 -69.2857 -69.265 -69.2437 -69.2219 -69.1995 -69.1765 -69.153 -69.1289 -69.1044 -69.0794 -69.0541 -69.0283 -69.0023 -68.976 -68.9496 -68.9231 -68.8966 -68.8702 -68.8441 -68.8184 -68.7931 -68.7685 -68.7446 -68.7217 -68.6999 -68.6792 -68.66 -68.6424 -68.6264 -68.6122 -68.6 -68.5898 -68.5818 -68.5761 -68.5726 -68.5714 -68.5726 -68.5761 -68.5818 -68.5898 -68.6 -68.6122 -68.6264 -68.6424 -68.66 -68.6792 -68.6999 -68.7217 -68.7446 -68.7685 -68.7931 -68.8184 -68.8441 -68.8702 -68.8966 -68.9231 -68.9496 -68.976 -69.0023 -69.0283 -69.0541 -69.0794 -69.1044 -69.1289 -69.153 -69.1765 -69.1995 -69.2219 -69.2437 -69.265 -69.2857 -69.3058 -69.3254 -69.3443 -69.3627 -69.3805 -69.3978 -69.4145 -69.4307 -69.4464 -69.4615 -69.4762 -69.4904 -69.5041 -69.5174 
-67.535 -67.5221 -67.5087 -67.4948 -67.4804 -67.4656 -67.4502 -67.4343 -67.4178 -67.4008 -67.3832 -67.365 -67.3462 -67.3267 -67.3067 -67.286 -67.2647 -67.2428 -67.2202 -67.197 -67.1732 -67.1487 -67.1237 -67.0981 -67.0721 -67.0455 -67.0185 -66.9911 -66.9634 -66.9355 -66.9075 -66.8794 -66.8514 -66.8235 -66.796 -66.769 -66.7426 -66.717 -66.6923 -66.6688 -66.6465 -66.6257 -66.6066 -66.5892 -66.5738 -66.5605 -66.5495 -66.5408 -66.5345 -66.5307 -66.5294 -66.5307 -66.5345 -66.5408 -66.5495 -66.5605 -66.5738 -66.5892 -66.6066 -66.6257 -66.6465 -66.6688 -66.6923 -66.717 -66.7426 -66.769 -66.796 -66.8235 -66.8514 -66.8794 -66.9075 -66.9355 -66.9634 -66.9911 -67.0185 -67.0455 -67.0721 -67.0981 -67.1237 -67.1487 -67.1732 -67.197 -67.2202 -67.2428 -67.2647 -67.286 -67.3067 -67.3267 -67.3462 -67.365 -67.3832 -67.4008 -67.4178 -67.4343 -67.4502 -67.4656 -67.4804 -67.4948 -67.5087 -67.5221 
-65.5403 -65.5272 -65.5137 -65.4997 -65.4852 -65.4701 -65.4545 -65.4384 -65.4217 -65.4043 -65.3864 -65.3678 -65.3486 -65.3287 -65.3082 -65.2869 -65.265 -65.2424 -65.2191 -65.1951 -65.1704 -65.1451 -65.1191 -65.0924 -65.0652 -65.0373 -65.009 -64.9802 -64.951 -64.9216 -64.8919 -64.8621 -64.8323 -64.8026 -64.7732 -64.7443 -64.716 -64.6884 -64.6618 -64.6364 -64.6123 -64.5897 -64.569 -64.5501 -64.5333 -64.5189 -64.5068 -64.4973 -64.4904 -64.4862 -64.4848 -64.4862 -64.4904 -64.4973 -64.5068 -64.5189 -64.5333 -64.5501 -64.569 -64.5897 -64.6123 -64.6364 -64.6618 -64.6884 -64.716 -64.7443 -64.7732 -64.8026 -64.8323 -64.8621 -64.8919 -64.9216 -64.951 -64.9802 -65.009 -65.0373 -65.0652 -65.0924 -65.1191 -65.1451 -65.1704 -65.1951 -65.2191 -65.2424 -65.265 -65.2869 -65.3082 -65.3287 -65.3486 -65.3678 -65.3864 -65.4043 -65.4217 -65.4384 -65.4545 -65.4701 -65.4852 -65.4997 -65.5137 -65.5272 
-63.546 -63.5328 -63.5192 -63.5051 -63.4904 -63.4752 -63.4595 -63.4431 -63.4261 -63.4085 -63.3902 -63.3713 -63.3517 -63.3314 -63.3103 -63.2886 -63.2661 -63.2428 -63.2188 -63.194 -63.1684 -63.1421 -63.115 -63.0873 -63.0588 -63.0297 -63 -62.9697 -62.939 -62.9078 -62.8764 -62.8448 -62.8131 -62.7814 -62.75 -62.719 -62.6885 -62.6588 -62.6301 -62.6026 -62.5765 -62.552 -62.5294 -62.5089 -62.4906 -62.4747 -62.4615 -62.4511 -62.4436 -62.439 -62.4375 -62.439 -62.4436 -62.4511 -62.4615 -62.4747 -62.4906 -62.5089 -62.5294 -62.552 -62.5765 -62.6026 -62.6301 -62.6588 -62.6885 -62.719 -62.75 -62.7814 -62.8131 -62.8448 -62.8764 -62.9078 -62.939 -62.9697 -63 -63.0297 -63.0588 -63.0873 -63.115 -63.1421 -63.1684 -63.194 -63.2188 -63.2428 -63.2661 -63.2886 -63.3103 -63.3314 -63.3517 -63.3713 -63.3902 -63.4085 -63.4261 -63.4431 -63.4595 -63.4752 -63.4904 -63.5051 -63.5192 -63.5328 
-61.5522 -61.539 -61.5253 -61.511 -61.4963 -61.4809 -61.465 -61.4484 -61.4312 -61.4133 -61.3948 -61.3755 -61.3555 -61.3348 -61.3132 -61.2909 -61.2678 -61.2439 -61.2191 -61.1935 -61.1671 -61.1398 -61.1117 -61.0828 -61.0531 -61.0227 -60.9915 -60.9597 -60.9273 -60.8944 -60.8611 -60.8275 -60.7938 -60.76 -60.7264 -60.6931 -60.6603 -60.6283 -60.5973 -60.5675 -60.5391 -60.5125 -60.4878 -60.4653 -60.4453 -60.428 -60.4135 -60.4021 -60.3938 -60.3888 -60.3871 -60.3888 -60.3938 -60.4021 -60.4135 -60.428 -60.4453 -60.4653 -60.4878 -60.5125 -60.5391 -60.5675 -60.5973 -60.6283 -60.6603 -60.6931 -60.7264 -60.76 -60.7938 -60.8275 -60.8611 -60.8944 -60.9273 -60.9597 -60.9915 -61.0227 -61.0531 -61.0828 -61.1117 -61.1398 -61.1671 -61.1935 -61.2191 -61.2439 -61.2678 -61.2909 -61.3132 -61.3348 -61.3555 -61.3755 -61.3948 -61.4133 -61.4312 -61.4484 -61.465 -61.4809 -61.4963 -61.511 -61.5253 -61.539 
-59.5588 -59.5456 -59.5318 -59.5175 -59.5027 -59.4872 -59.4711 -59.4543 -59.4369 -59.4188 -59.4 -59.3804 -59.3601 -59.3389 -59.3169 -59.2941 -59.2704 -59.2459 -59.2204 -59.194 -59.1667 -59.1384 -59.1093 -59.0792 -59.0482 -59.0164 -58.9837 -58.9503 -58.9162 -58.8814 -58.8462 -58.8105 -58.7745 -58.7384 -58.7024 -58.6667 -58.6314 -58.5968 -58.5632 -58.5309 -58.5 -58.4709 -58.444 -58.4194 -58.3974 -58.3784 -58.3624 -58.3498 -58.3407 -58.3352 -58.3333 -58.3352 -58.3407 -58.3498 -58.3624 -58.3784 -58.3974 -58.4194 -58.444 -58.4709 -58.5 -58.5309 -58.5632 -58.5968 -58.6314 -58.6667 -58.7024 -58.7384 -58.7745 -58.8105 -58.8462 -58.8814 -58.9162 -58.9503 -58.9837 -59.0164 -59.0482 -59.0792 -59.1093 -59.1384 -59.1667 -59.194 -59.2204 -59.2459 -59.2704 -59.2941 -59.3169 -59.3389 -59.3601 -59.3804 -59.4 -59.4188 -59.4369 -59.4543 -59.4711 -59.4872 -59.5027 -59.5175 -59.5318 -59.5456 
-57.566 -57.5527 -57.539 -57.5246 -57.5096 -57.4941 -57.4779 -57.461 -57.4434 -57.4251 -57.406 -57.3861 -57.3654 -57.3439 -57.3215 -57.2982 -57.2739 -57.2487 -57.2225 -57.1953 -57.1671 -57.1379 -57.1077 -57.0764 -57.0442 -57.0109 -56.9767 -56.9416 -56.9057 -56.869 -56.8316 -56.7937 -56.7554 -56.7168 -56.6782 -56.6398 -56.6017 -56.5644 -56.5279 -56.4927 -56.4591 -56.4273 -56.3978 -56.3708 -56.3466 -56.3256 -56.3081 -56.2941 -56.284 -56.2779 -56.2759 -56.2779 -56.284 -56.2941 -56.3081 -56.3256 -56.3466 -56.3708 -56.3978 -56.4273 -56.4591 -56.4927 -56.5279 -56.5644 -56.6017 -56.6398 -56.6782 -56.7168 -56.7554 -56.7937 -56.8316 -56.869 -56.9057 -56.9416 -56.9767 -57.0109 -57.0442 -57.0764 -57.1077 -57.1379 -57.1671 -57.1953 -57.2225 -57.2487 -57.2739 -57.2982 -57.3215 -57.3439 -57.3654 -57.3861 -57.406 -57.4251 -57.4434 -57.461 -57.4779 -57.4941 -57.5096 -57.5246 -57.539 -57.5527 
-55.5737 -55.5604 -55.5466 -55.5322 -55.5172 -55.5016 -55.4853 -55.4683 -55.4505 -55.432 -55.4128 -55.3926 -55.3716 -55.3497 -55.3269 -55.3031 -55.2784 -55.2525 -55.2257 -55.1977 -55.1686 -55.1385 -55.1071 -55.0747 -55.0411 -55.0064 -54.9706 -54.9337 -54.8959 -54.8571 -54.8176 -54.7773 -54.7365 -54.6952 -54.6538 -54.6125 -54.5714 -54.531 -54.4914 -54.453 -54.4163 -54.3815 -54.3491 -54.3193 -54.2927 -54.2695 -54.25 -54.2346 -54.2234 -54.2166 -54.2143 -54.2166 -54.2234 -54.2346 -54.25 -54.2695 -54.2927 -54.3193 -54.3491 -54.3815 -54.4163 -54.453 -54.4914 -54.531 -54.5714 -54.6125 -54.6538 -54.6952 -54.7365 -54.7773 -54.8176 -54.8571 -54.8959 -54.9337 -54.9706 -55.0064 -55.0411 -55.0747 -55.1071 -55.1385 -55.1686 -55.1977 -55.2257 -55.2525 -55.2784 -55.3031 -55.3269 -55.3497 -55.3716 -55.3926 -55.4128 -55.432 -55.4505 -55.4683 -55.4853 -55.5016 -55.5172 -55.5322 -55.5466 -55.5604 
